商品ID,賣家ID,商品名稱,品牌,存貨數量,價格,商品文案,折數,可否搭配購買,可否大量批貨購買,選項,歷史銷售量,可否分期付款,是否官方賣家帳號,是否可預購,喜愛數量,商家地點,SKU,評價數量,五星,四星,三星,二星,一星,評分
4035224686,198172756,《免運費》紫蜜水果玉米10斤550元《無農藥殘留報告》,,618,550,"#紫蜜黑寶水果玉米含豐富花青素^n#可以生吃品種^n#慧軒農場^n#水果玉米^n#玉米^n^n#紫蜜黑寶水果玉米^n#380項農藥檢驗合格^n#非基因改造證明書^n黑寶水果玉米是玉米田裡的珍品，口感較甜玉米Q 勁彈牙，而且富含滿滿滿的水溶性花青素，紫黑色的豔麗外觀，好比黑珍珠一般的閃耀。^n備註：水煮後花青素會流失掉，屬正常現象^n#新鮮現採紫蜜水果玉米^nQQ的甜度18度^n#自產自銷大特價（含豐富天然花青素）^n^n#紫蜜水果玉米採收囉^n#最天然的花青素（顧目揪）^n#自產自銷^n#驚爆價紫蜜玉米每箱10斤只要450元^n#優惠50斤免運費^n#380項農藥檢驗（未檢出）^n紫蜜水果玉米（全年都有）頂級品1斤45元^n#產地直送 #從產地到餐桌 #全年採收^n^n#慧軒農產 水果玉米批發/地瓜批發/玉米筍批發^n促銷價,挑戰最低價！^n推~推~推~讓消費者品嚐最新鮮最平價的^n 1.無基因改造,堅持大自然原有的物種基因，天然的最好！^n2.無農藥殘留,符合國家最高安全用(380項檢驗)^n3.甜度高達18-21度（小孩大人都喜歡）^n^n[產地來源]:雲林元長^n[交易方式]:常溫宅配120元^n[付款方式]:匯款或貨到付款加30元^n[連絡電話]:0982132962^n[LIND ID]:0952288281^n^n備註:^n^n(水果玉米,玉米筍 ,地瓜寄送期間會失重３～５%的重量，屬正常現象)",,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",51,FALSE,FALSE,FALSE,29,雲林縣元長鄉,[''],31,29,2,0,0,0,4.935483871
10915036102,198172756,彩虹甜糯玉米1支18元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,,98438,18,彩虹甜糯玉米1支18元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",1448,FALSE,FALSE,FALSE,72,雲林縣元長鄉,[''],53,50,1,2,0,0,4.905660377
10812352052,198172756,紫色地瓜小顆1斤28元 含豐富花青素 芋頭地瓜,,99801,28,紫色地瓜小顆1斤28元  含豐富花青素  芋頭地瓜^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",195,FALSE,FALSE,FALSE,27,雲林縣元長鄉,[''],37,36,0,1,0,0,4.945945946
4232306197,198172756,《日系》牛奶地瓜1斤70元 （菱角地瓜）鬆Q軟日本品種地瓜,,532,70,有類似菱角的口味，有紅皮白肉，也有紅皮帶有淡淡紫色肉^n^n日系牛奶地瓜 （菱角地瓜）鬆Q軟日本品種地瓜^n^n#慧軒農場-稀有品種地瓜【菱角地瓜】^n^n外表看似樸實無華，內裹卻如紫寶玉般晶瑩剔透。^n^n✿ 菱香飄溢 ，垂涎欲滴^n菱角地瓜在烹煮時會散發本身獨特的香味，那味道是菱角與牛奶混合的清香味。^n^n✿ 鬆軟可口，入口綿密^n菱角地瓜與一般紅、黃地瓜不同，吃起來不水水的而是如菱角般鬆軟綿密。^n^n✿ 甜而不膩，恰到好處^n菱角地瓜甜度適中，恰好的甜度及豐富的營養素、膳食纖維，適合各年齡層食用。^n^n保存期限：冬天放在室溫約可放置 1 個月，夏天溫度高、濕度高，則可放置約 5～10天會發芽，記得拔除不影響品質。^n^n賴群組還有其他農產品^n建議加入賴群組選購^n^n賴ID :0952288281^n📱00952288281^n^n貨源穩定 歡迎零售 批發,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",137,FALSE,FALSE,FALSE,15,雲林縣元長鄉,[''],35,33,1,0,0,1,4.857142857
3947907442,198172756,《免運費宅配到家》農場新鮮直送~菱角地瓜~栗子地瓜~紫色地瓜~台農57~台農66各1斤養生 好吃 早餐 代餐 美食低熱量,,869,333,《免運費宅配到家》農場新鮮直送~菱角地瓜~栗子地瓜~紫色地瓜~台農57~台農66各1斤養生 好吃 早餐 代餐 美食低熱量^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。^n,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",129,FALSE,FALSE,FALSE,97,雲林縣元長鄉,[''],62,59,1,0,2,0,4.887096774
6832902647,198172756,無毒北海道水果玉米每支賣13元（尾巴蟲咬或缺米） #可以生吃品種 #宅經濟 #玉米 #雲林縣慧軒農場,,233,13,無毒北海道水果玉米 （尾巴蟲咬或缺米）  #可以生吃品種 #宅經濟 #玉米 #雲林縣慧軒農場^n^n#安心食材 #牛奶玉米 ＃白龍王玉米 北海道水果玉米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",763,FALSE,FALSE,FALSE,37,雲林縣元長鄉,[''],29,25,3,0,0,1,4.75862069
3517791248,198172756,【宅配最少10斤】次級品（紅心57號每斤15元）(紫色栗子菱角次級品每斤28元）地瓜共5種品種！請注意！！！,,2949,15,【宅配最少10斤】次級品，《紅心，黃金15元》，《栗子，紫色，菱角地瓜28元》共5種品種^n^n$15 - $28^n^n！！！請注意！！！此為次級地瓜專區 購買前閱讀以下說明⬇️⬇️⬇️不介意再下單 ^n^n#次級品包括^n^n【被掘到有痕跡，太大條，有傷痕，切頭等等賣相不好的地瓜】~ ^n^n#外觀不好看^n#多多推廣農產品^n#地瓜屬於生鮮食品^n^n，當商品宅配到府時，請盡快取貨，避免造成地瓜悶住，影響風味品質，謝謝 ^n^n#不介意者再購買喔^n^n#用途：可以做地瓜球，地瓜泥，地瓜相關產品內餡等，用途多廣~ ^n^n#次級品不能指定大小^n^n，有的有切過，或斷裂的大小隨機寄出，若介意請勿下單！！ ^n^n宅配一次下訂量最小10斤，量多請分次下單~ ^n^n#不接受因個人不喜歡^n^n＆買錯＆與想像中不一樣等因素退貨＆評價唷，請謹慎下單，謝謝~ ^n^n#因為不想造成浪費食物而成本價出售^n^n＃地瓜會消水約3~5％，會失重,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",503,FALSE,FALSE,FALSE,62,雲林縣元長鄉,[''],20,19,0,1,0,0,4.9
3335024536,198172756,栗子地瓜1斤45元《小農直售》,,469,45,《自產自銷》從產地到餐桌^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",164,FALSE,FALSE,FALSE,10,雲林縣元長鄉,[''],32,32,0,0,0,0,5
3832823029,198172756,《產銷履歷》（免運費宅配到府）斑比彩虹甜糯玉米10斤裝只賣550元,,35953,550,慧軒農場，雲林玉米，甜糯玉米^n1.轉紅就會開始凹才會有Q^n2.沒熟他沒糯性只會甜^n3.煮了就澎漲，加上天氣熱更快正常這品種都會,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",53,FALSE,FALSE,FALSE,11,雲林縣元長鄉,[''],23,22,1,0,0,0,4.956521739
3817791766,198172756,【宅配最少10斤】次級品1斤28元 栗子，紫色，菱角地瓜共3種品種$28！！！請注意！！！此為次級地瓜專區,,764,28,【宅配最少10斤】次級品，紅心，台農57黃金地瓜，栗子，紫色，菱角地瓜共6種品種^n^n$15 - $28^n^n！！！請注意！！！此為次級地瓜專區 購買前閱讀以下說明⬇️⬇️⬇️不介意再下單 ^n^n#次級品包括^n^n【被掘到有痕跡，太大條，有傷痕，切頭等等賣相不好的地瓜】~ ^n^n#外觀不好看^n#多多推廣農產品^n#地瓜屬於生鮮食品^n^n，當商品宅配到府時，請盡快取貨，避免造成地瓜悶住，影響風味品質，謝謝 ^n^n#不介意者再購買喔^n^n#用途：可以做地瓜球，地瓜泥，地瓜相關產品內餡等，用途多廣~ ^n^n#次級品不能指定大小^n^n，已當日採收大小寄出，若介意請勿下單！！ ^n^n宅配一次下訂量最小10斤，量多請分次下單~ ^n^n#不接受因個人不喜歡^n^n＆買錯＆與想像中不一樣等因素退貨＆評價唷，請謹慎下單，謝謝~ ^n^n#因為不想造成浪費食物而成本價出售^n^n＃地瓜會消水約3~5％，會失重^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",312,FALSE,FALSE,FALSE,35,雲林縣元長鄉,[''],21,19,0,2,0,0,4.80952381
7517063617,198172756,無毒北海道水果玉米 10斤免運費賣370元（尾巴蟲咬或缺米） #可以生吃品種 #宅經濟 #玉米 #雲林縣慧軒農場,,98563,370,瑕疵品 #安心食材 #牛奶玉米 ＃白龍王玉米 北海道水果玉米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",104,FALSE,FALSE,FALSE,43,雲林縣元長鄉,[''],55,50,4,1,0,0,4.890909091
4934928334,198172756,《自產自銷》去葉玉米筍40元,,257,40,慧軒農場玉米筍（全年種植）自產自銷1斤約9-10支,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",79,FALSE,FALSE,FALSE,21,雲林縣元長鄉,[''],23,22,0,1,0,0,4.913043478
3127516993,198172756,《免運費》特價500元白龍王水果玉米筍5斤+黑寶水果玉米筍5斤（慧軒農場）,,377,500,玉米筍全年都有,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",21,FALSE,FALSE,FALSE,12,雲林縣元長鄉,[''],15,15,0,0,0,0,5
6117409571,198172756,《免運費》特價550元白龍王水果玉米5斤+黑寶水果玉米5斤,,355,550,水果玉米，免運費，玉米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",42,FALSE,FALSE,FALSE,35,雲林縣元長鄉,[''],27,26,0,0,1,0,4.888888889
8617013609,198172756,地瓜五彩繽紛上架各2斤特價555元優惠免運 菱角地瓜栗子地瓜紫色地瓜台農57號地瓜台農66號地瓜,,9957,555,地瓜五彩繽紛上架各2斤 菱角地瓜栗子地瓜紫色地瓜台農57號地瓜台農66號地瓜^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",31,FALSE,FALSE,FALSE,17,雲林縣元長鄉,[''],16,15,1,0,0,0,4.9375
5838062718,198172756,北海道牛奶水果玉米筍5斤180元 #產銷履歷,,283,180,380項農藥未檢出 慧軒農場 #產銷履歷,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",55,FALSE,FALSE,FALSE,17,雲林縣元長鄉,[''],24,23,0,1,0,0,4.916666667
4533159669,198172756,《免運費宅配到府》6斤220元無毒台農66號小顆地瓜(紅皮紅肉) (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,,628,220,《免運費宅配到府》#氣炸鍋專用規格^n無毒台農66號小顆地瓜(紅皮紅肉)6斤220元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",40,FALSE,FALSE,FALSE,21,雲林縣元長鄉,[''],22,20,0,2,0,0,4.818181818
7334922991,198172756,（小農直售）《黑寶玉米筍1斤40元》1斤約8-10支,,579,40,黑寶玉米筍果肉是黃肉,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",90,FALSE,FALSE,FALSE,9,雲林縣元長鄉,[''],23,22,0,0,0,1,4.826086957
4032906303,198172756,栗子地瓜小條1斤38元約7-9條（氣炸鍋專用規格）,,629,38,日系栗子地瓜，慧軒農場,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",39,FALSE,FALSE,FALSE,10,雲林縣元長鄉,[''],15,15,0,0,0,0,5
6612036501,198172756,（免運費宅配到家）地瓜台農57號中的10斤只賣400元黃皮黃肉 雲林地瓜(慧軒農場),,232,400,地瓜台農57號中的10斤含運只賣400元黃皮黃肉 雲林地瓜(慧軒農場),,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",24,FALSE,FALSE,FALSE,9,雲林縣元長鄉,[''],12,12,0,0,0,0,5
5835223413,198172756,紫黑蜜水果玉米1斤45元《無農藥殘留報告》,,9537,45,"#紫黑蜜黑寶水果玉米含豐富花青素^n#可以生吃品種^n#慧軒農場^n#水果玉米^n#玉米^n^n#紫蜜黑寶水果玉米^n#380項農藥檢驗合格^n#非基因改造證明書^n黑寶水果玉米是玉米田裡的珍品，口感較甜玉米Q 勁彈牙，而且富含滿滿滿的水溶性花青素，紫黑色的豔麗外觀，好比黑珍珠一般的閃耀。^n備註：水煮後花青素會流失掉，屬正常現象^n#新鮮現採紫蜜水果玉米^nQQ的甜度18度^n#自產自銷大特價（含豐富天然花青素）^n^n#紫蜜水果玉米採收囉^n#最天然的花青素（顧目揪）^n#自產自銷^n#驚爆價紫蜜玉米每箱10斤只要450元^n#優惠50斤免運費^n#380項農藥檢驗（未檢出）^n紫蜜水果玉米（全年都有）頂級品1斤45元^n#產地直送 #從產地到餐桌 #全年採收^n^n#慧軒農產 水果玉米批發/地瓜批發/玉米筍批發^n促銷價,挑戰最低價！^n推~推~推~讓消費者品嚐最新鮮最平價的^n 1.無基因改造,堅持大自然原有的物種基因，天然的最好！^n2.無農藥殘留,符合國家最高安全用(380項檢驗)^n3.甜度高達18-21度（小孩大人都喜歡）^n^n[產地來源]:雲林元長^n[交易方式]:常溫宅配120元^n[付款方式]:匯款或貨到付款加30元^n[連絡電話]:0982132962^n[LIND ID]:0916679986^n^n備註:^n^n(水果玉米,玉米筍 ,地瓜寄送期間會失重３～５%的重量，屬正常現象)",,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",131,FALSE,FALSE,FALSE,12,雲林縣元長鄉,[''],28,23,1,3,0,1,4.607142857
13820506797,198172756,紅鬚玉米筍每斤25元挑戰最低價 台灣本產 玉米筍 蔬菜 燒烤店 火鍋 火鍋料 團購 團媽 店家 381項農藥檢驗未檢出,,9986394,25,紅鬚玉米筍每斤25元《不分大小未整理挑戰最低價》 台灣本產【非進口】 玉米筍 蔬菜 燒烤店 火鍋 火鍋料  團購 團媽 店家^n^n＃最高標準381項農藥檢驗《未檢出》^n無毒玉米筍讓您吃的安心^n（不分等級）^n備註:^n25元沒有分大小沒有整理^n40元出有整理的中等規格,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",578,FALSE,FALSE,FALSE,109,雲林縣元長鄉,[''],42,42,0,0,0,0,5
